ID,x,y,z
2564,-73.2100155931,-35.223185175027595,0.07
2565,-73.2100155931,-35.223185175027595,0.06
2566,-71.1764040488,-31.700866657524838,0.07
2567,-71.1764040488,-31.700866657524838,0.06
2568,-73.2100155931,-28.178548140022077,0.07
2569,-73.2100155931,-28.178548140022077,0.06
2570,-71.1764040488,-24.65622962251932,0.07
2571,-71.1764040488,-24.65622962251932,0.06
2572,-73.2100155931,-21.13391110501656,0.07
2573,-73.2100155931,-21.13391110501656,0.06
2574,-71.1764040488,-17.611592587513798,0.07
2575,-71.1764040488,-17.611592587513798,0.06
2576,-73.2100155931,-14.089274070011038,0.07
2577,-73.2100155931,-14.089274070011038,0.06
2578,-71.1764040488,-10.56695555250828,0.07
2579,-71.1764040488,-10.56695555250828,0.06
2580,-73.2100155931,-7.044637035005519,0.07
2581,-73.2100155931,-7.044637035005519,0.06
2582,-71.1764040488,-3.5223185175027596,0.07
2583,-71.1764040488,-3.5223185175027596,0.06
2584,-73.2100155931,0.0,0.07
2585,-73.2100155931,0.0,0.06
2586,-71.1764040488,3.5223185175027596,0.07
2587,-71.1764040488,3.5223185175027596,0.06
2588,-73.2100155931,7.044637035005519,0.07
2589,-73.2100155931,7.044637035005519,0.06
2590,-71.1764040488,10.56695555250828,0.07
2591,-71.1764040488,10.56695555250828,0.06
2592,-73.2100155931,14.089274070011038,0.07
2593,-73.2100155931,14.089274070011038,0.06
2594,-71.1764040488,17.611592587513798,0.07
2595,-71.1764040488,17.611592587513798,0.06
2596,-73.2100155931,21.13391110501656,0.07
2597,-73.2100155931,21.13391110501656,0.06
2598,-71.1764040488,24.65622962251932,0.07
2599,-71.1764040488,24.65622962251932,0.06
2600,-73.2100155931,28.178548140022077,0.07
2601,-73.2100155931,28.178548140022077,0.06
2602,-71.1764040488,31.700866657524838,0.07
2603,-71.1764040488,31.700866657524838,0.06
2604,-73.2100155931,35.223185175027595,0.07
2605,-73.2100155931,35.223185175027595,0.06
2606,-71.1764040488,38.745503692530356,0.07
2607,-71.1764040488,38.745503692530356,0.06
2608,-73.2100155931,42.26782221003312,0.07
2609,-73.2100155931,42.26782221003312,0.06
2610,-71.1764040488,45.790140727535885,0.07
2611,-71.1764040488,45.790140727535885,0.06
2612,-73.2100155931,49.31245924503864,0.07
2613,-73.2100155931,49.31245924503864,0.06
2614,-71.1764040488,52.83477776254139,0.07
2615,-71.1764040488,52.83477776254139,0.06
2616,-73.2100155931,56.35709628004415,0.07
2617,-73.2100155931,56.35709628004415,0.06
2618,-71.1764040488,59.879414797546914,0.07
2619,-71.1764040488,59.879414797546914,0.06
2620,-73.2100155931,63.401733315049675,0.07
2621,-73.2100155931,63.401733315049675,0.06
2622,-71.1764040488,66.92405183255244,0.07
2623,-71.1764040488,66.92405183255244,0.06
2624,-73.2100155931,70.44637035005519,0.07
2625,-73.2100155931,70.44637035005519,0.06
2626,-71.1764040488,73.96868886755796,0.07
2627,-71.1764040488,73.96868886755796,0.06
2628,-73.2100155931,77.49100738506071,0.07
2629,-73.2100155931,77.49100738506071,0.06
2630,-71.1764040488,81.01332590256347,0.07
2631,-71.1764040488,81.01332590256347,0.06
2632,-73.2100155931,84.53564442006623,0.07
2633,-73.2100155931,84.53564442006623,0.06
2634,-71.1764040488,88.05796293756899,0.07
2635,-71.1764040488,88.05796293756899,0.06
2636,-73.2100155931,91.58028145507177,0.07
2637,-73.2100155931,91.58028145507177,0.06
2638,-71.1764040488,95.10259997257452,0.07
2639,-71.1764040488,95.10259997257452,0.06
2640,-73.2100155931,98.62491849007728,0.07
2641,-73.2100155931,98.62491849007728,0.06
2642,-71.1764040488,102.14723700758003,0.07
2643,-71.1764040488,102.14723700758003,0.06
2644,-73.2100155931,105.66955552508279,0.07
2645,-73.2100155931,105.66955552508279,0.06
2646,-71.1764040488,109.19187404258555,0.07
2647,-71.1764040488,109.19187404258555,0.06
2648,-73.2100155931,112.7141925600883,0.07
2649,-73.2100155931,112.7141925600883,0.06
2650,-71.1764040488,116.23651107759106,0.07
2651,-71.1764040488,116.23651107759106,0.06
2652,-73.2100155931,119.75882959509383,0.07
2653,-73.2100155931,119.75882959509383,0.06
2654,-71.1764040488,123.28114811259658,0.07
2655,-71.1764040488,123.28114811259658,0.06
2656,-73.2100155931,126.80346663009935,0.07
2657,-73.2100155931,126.80346663009935,0.06
2658,-71.1764040488,130.32578514760212,0.07
2659,-71.1764040488,130.32578514760212,0.06
2660,-73.2100155931,133.84810366510487,0.07
2661,-73.2100155931,133.84810366510487,0.06
2662,-71.1764040488,137.37042218260763,0.07
2663,-71.1764040488,137.37042218260763,0.06
2664,-73.2100155931,140.89274070011038,0.07
2665,-73.2100155931,140.89274070011038,0.06
2666,-71.1764040488,144.41505921761313,0.07
2667,-71.1764040488,144.41505921761313,0.06
2668,-67.1091809603,-144.41505921761313,0.07
2669,-67.1091809603,-144.41505921761313,0.06
2670,-69.1427925046,-140.89274070011038,0.07
2671,-69.1427925046,-140.89274070011038,0.06
2672,-67.1091809603,-137.37042218260763,0.07
2673,-67.1091809603,-137.37042218260763,0.06
2674,-69.1427925046,-133.84810366510487,0.07
2675,-69.1427925046,-133.84810366510487,0.06
2676,-67.1091809603,-130.32578514760212,0.07
2677,-67.1091809603,-130.32578514760212,0.06
2678,-69.1427925046,-126.80346663009935,0.07
2679,-69.1427925046,-126.80346663009935,0.06
2680,-67.1091809603,-123.28114811259658,0.07
2681,-67.1091809603,-123.28114811259658,0.06
2682,-69.1427925046,-119.75882959509383,0.07
2683,-69.1427925046,-119.75882959509383,0.06
2684,-67.1091809603,-116.23651107759106,0.07
2685,-67.1091809603,-116.23651107759106,0.06
2686,-69.1427925046,-112.7141925600883,0.07
2687,-69.1427925046,-112.7141925600883,0.06
2688,-67.1091809603,-109.19187404258555,0.07
2689,-67.1091809603,-109.19187404258555,0.06
2690,-69.1427925046,-105.66955552508279,0.07
2691,-69.1427925046,-105.66955552508279,0.06
2692,-67.1091809603,-102.14723700758003,0.07
2693,-67.1091809603,-102.14723700758003,0.06
2694,-69.1427925046,-98.62491849007728,0.07
2695,-69.1427925046,-98.62491849007728,0.06
2696,-67.1091809603,-95.10259997257452,0.07
2697,-67.1091809603,-95.10259997257452,0.06
2698,-69.1427925046,-91.58028145507177,0.07
2699,-69.1427925046,-91.58028145507177,0.06
2700,-67.1091809603,-88.05796293756899,0.07
2701,-67.1091809603,-88.05796293756899,0.06
2702,-69.1427925046,-84.53564442006623,0.07
2703,-69.1427925046,-84.53564442006623,0.06
2704,-67.1091809603,-81.01332590256347,0.07
2705,-67.1091809603,-81.01332590256347,0.06
2706,-69.1427925046,-77.49100738506071,0.07
2707,-69.1427925046,-77.49100738506071,0.06
2708,-67.1091809603,-73.96868886755796,0.07
2709,-67.1091809603,-73.96868886755796,0.06
2710,-69.1427925046,-70.44637035005519,0.07
2711,-69.1427925046,-70.44637035005519,0.06
2712,-67.1091809603,-66.92405183255244,0.07
2713,-67.1091809603,-66.92405183255244,0.06
2714,-69.1427925046,-63.401733315049675,0.07
2715,-69.1427925046,-63.401733315049675,0.06
2716,-67.1091809603,-59.879414797546914,0.07
2717,-67.1091809603,-59.879414797546914,0.06
2718,-69.1427925046,-56.35709628004415,0.07
2719,-69.1427925046,-56.35709628004415,0.06
2720,-67.1091809603,-52.83477776254139,0.07
2721,-67.1091809603,-52.83477776254139,0.06
2722,-69.1427925046,-49.31245924503864,0.07
2723,-69.1427925046,-49.31245924503864,0.06
2724,-67.1091809603,-45.790140727535885,0.07
2725,-67.1091809603,-45.790140727535885,0.06
2726,-69.1427925046,-42.26782221003312,0.07
2727,-69.1427925046,-42.26782221003312,0.06
2728,-67.1091809603,-38.745503692530356,0.07
2729,-67.1091809603,-38.745503692530356,0.06
2730,-69.1427925046,-35.223185175027595,0.07
2731,-69.1427925046,-35.223185175027595,0.06
2732,-67.1091809603,-31.700866657524838,0.07
2733,-67.1091809603,-31.700866657524838,0.06
2734,-69.1427925046,-28.178548140022077,0.07
2735,-69.1427925046,-28.178548140022077,0.06
2736,-67.1091809603,-24.65622962251932,0.07
2737,-67.1091809603,-24.65622962251932,0.06
2738,-69.1427925046,-21.13391110501656,0.07
2739,-69.1427925046,-21.13391110501656,0.06
2740,-67.1091809603,-17.611592587513798,0.07
2741,-67.1091809603,-17.611592587513798,0.06
2742,-69.1427925046,-14.089274070011038,0.07
2743,-69.1427925046,-14.089274070011038,0.06
2744,-67.1091809603,-10.56695555250828,0.07
2745,-67.1091809603,-10.56695555250828,0.06
2746,-69.1427925046,-7.044637035005519,0.07
2747,-69.1427925046,-7.044637035005519,0.06
2748,-67.1091809603,-3.5223185175027596,0.07
2749,-67.1091809603,-3.5223185175027596,0.06
2750,-69.1427925046,0.0,0.07
2751,-69.1427925046,0.0,0.06
2752,-67.1091809603,3.5223185175027596,0.07
2753,-67.1091809603,3.5223185175027596,0.06
2754,-69.1427925046,7.044637035005519,0.07
2755,-69.1427925046,7.044637035005519,0.06
2756,-67.1091809603,10.56695555250828,0.07
2757,-67.1091809603,10.56695555250828,0.06
2758,-69.1427925046,14.089274070011038,0.07
2759,-69.1427925046,14.089274070011038,0.06
2760,-67.1091809603,17.611592587513798,0.07
2761,-67.1091809603,17.611592587513798,0.06
2762,-69.1427925046,21.13391110501656,0.07
2763,-69.1427925046,21.13391110501656,0.06
2764,-67.1091809603,24.65622962251932,0.07
2765,-67.1091809603,24.65622962251932,0.06
2766,-69.1427925046,28.178548140022077,0.07
2767,-69.1427925046,28.178548140022077,0.06
2768,-67.1091809603,31.700866657524838,0.07
2769,-67.1091809603,31.700866657524838,0.06
2770,-69.1427925046,35.223185175027595,0.07
2771,-69.1427925046,35.223185175027595,0.06
2772,-67.1091809603,38.745503692530356,0.07
2773,-67.1091809603,38.745503692530356,0.06
2774,-69.1427925046,42.26782221003312,0.07
2775,-69.1427925046,42.26782221003312,0.06
2776,-67.1091809603,45.790140727535885,0.07
2777,-67.1091809603,45.790140727535885,0.06
2778,-69.1427925046,49.31245924503864,0.07
2779,-69.1427925046,49.31245924503864,0.06
2780,-67.1091809603,52.83477776254139,0.07
2781,-67.1091809603,52.83477776254139,0.06
2782,-69.1427925046,56.35709628004415,0.07
2783,-69.1427925046,56.35709628004415,0.06
2784,-67.1091809603,59.879414797546914,0.07
2785,-67.1091809603,59.879414797546914,0.06
2786,-69.1427925046,63.401733315049675,0.07
2787,-69.1427925046,63.401733315049675,0.06
2788,-67.1091809603,66.92405183255244,0.07
2789,-67.1091809603,66.92405183255244,0.06
2790,-69.1427925046,70.44637035005519,0.07
2791,-69.1427925046,70.44637035005519,0.06
2792,-67.1091809603,73.96868886755796,0.07
2793,-67.1091809603,73.96868886755796,0.06
2794,-69.1427925046,77.49100738506071,0.07
2795,-69.1427925046,77.49100738506071,0.06
2796,-67.1091809603,81.01332590256347,0.07
2797,-67.1091809603,81.01332590256347,0.06
2798,-69.1427925046,84.53564442006623,0.07
2799,-69.1427925046,84.53564442006623,0.06
2800,-67.1091809603,88.05796293756899,0.07
2801,-67.1091809603,88.05796293756899,0.06
2802,-69.1427925046,91.58028145507177,0.07
2803,-69.1427925046,91.58028145507177,0.06
2804,-67.1091809603,95.10259997257452,0.07
2805,-67.1091809603,95.10259997257452,0.06
2806,-69.1427925046,98.62491849007728,0.07
2807,-69.1427925046,98.62491849007728,0.06
2808,-67.1091809603,102.14723700758003,0.07
2809,-67.1091809603,102.14723700758003,0.06
2810,-69.1427925046,105.66955552508279,0.07
2811,-69.1427925046,105.66955552508279,0.06
2812,-67.1091809603,109.19187404258555,0.07
2813,-67.1091809603,109.19187404258555,0.06
2814,-69.1427925046,112.7141925600883,0.07
2815,-69.1427925046,112.7141925600883,0.06
2816,-67.1091809603,116.23651107759106,0.07
2817,-67.1091809603,116.23651107759106,0.06
2818,-69.1427925046,119.75882959509383,0.07
2819,-69.1427925046,119.75882959509383,0.06
2820,-67.1091809603,123.28114811259658,0.07
2821,-67.1091809603,123.28114811259658,0.06
2822,-69.1427925046,126.80346663009935,0.07
2823,-69.1427925046,126.80346663009935,0.06
2824,-67.1091809603,130.32578514760212,0.07
2825,-67.1091809603,130.32578514760212,0.06
2826,-69.1427925046,133.84810366510487,0.07
2827,-69.1427925046,133.84810366510487,0.06
2828,-67.1091809603,137.37042218260763,0.07
2829,-67.1091809603,137.37042218260763,0.06
2830,-69.1427925046,140.89274070011038,0.07
2831,-69.1427925046,140.89274070011038,0.06
2832,-67.1091809603,144.41505921761313,0.07
2833,-67.1091809603,144.41505921761313,0.06
2834,-65.0755694161,-147.93737773511592,0.07
2835,-65.0755694161,-147.93737773511592,0.06
2836,-63.041957871799994,-144.41505921761313,0.07
2837,-63.041957871799994,-144.41505921761313,0.06
2838,-65.0755694161,-140.89274070011038,0.07
2839,-65.0755694161,-140.89274070011038,0.06
2840,-63.041957871799994,-137.37042218260763,0.07
2841,-63.041957871799994,-137.37042218260763,0.06
2842,-65.0755694161,-133.84810366510487,0.07
2843,-65.0755694161,-133.84810366510487,0.06
2844,-63.041957871799994,-130.32578514760212,0.07
2845,-63.041957871799994,-130.32578514760212,0.06
2846,-65.0755694161,-126.80346663009935,0.07
2847,-65.0755694161,-126.80346663009935,0.06
2848,-63.041957871799994,-123.28114811259658,0.07
2849,-63.041957871799994,-123.28114811259658,0.06
2850,-65.0755694161,-119.75882959509383,0.07
2851,-65.0755694161,-119.75882959509383,0.06
2852,-63.041957871799994,-116.23651107759106,0.07
2853,-63.041957871799994,-116.23651107759106,0.06
2854,-65.0755694161,-112.7141925600883,0.07
2855,-65.0755694161,-112.7141925600883,0.06
2856,-63.041957871799994,-109.19187404258555,0.07
2857,-63.041957871799994,-109.19187404258555,0.06
2858,-65.0755694161,-105.66955552508279,0.07
2859,-65.0755694161,-105.66955552508279,0.06
2860,-63.041957871799994,-102.14723700758003,0.07
2861,-63.041957871799994,-102.14723700758003,0.06
2862,-65.0755694161,-98.62491849007728,0.07
2863,-65.0755694161,-98.62491849007728,0.06
2864,-63.041957871799994,-95.10259997257452,0.07
2865,-63.041957871799994,-95.10259997257452,0.06
2866,-65.0755694161,-91.58028145507177,0.07
2867,-65.0755694161,-91.58028145507177,0.06
2868,-63.041957871799994,-88.05796293756899,0.07
2869,-63.041957871799994,-88.05796293756899,0.06
2870,-65.0755694161,-84.53564442006623,0.07
2871,-65.0755694161,-84.53564442006623,0.06
2872,-63.041957871799994,-81.01332590256347,0.07
2873,-63.041957871799994,-81.01332590256347,0.06
2874,-65.0755694161,-77.49100738506071,0.07
2875,-65.0755694161,-77.49100738506071,0.06
2876,-63.041957871799994,-73.96868886755796,0.07
2877,-63.041957871799994,-73.96868886755796,0.06
2878,-65.0755694161,-70.44637035005519,0.07
2879,-65.0755694161,-70.44637035005519,0.06
2880,-63.041957871799994,-66.92405183255244,0.07
2881,-63.041957871799994,-66.92405183255244,0.06
2882,-65.0755694161,-63.401733315049675,0.07
2883,-65.0755694161,-63.401733315049675,0.06
2884,-63.041957871799994,-59.879414797546914,0.07
2885,-63.041957871799994,-59.879414797546914,0.06
2886,-65.0755694161,-56.35709628004415,0.07
2887,-65.0755694161,-56.35709628004415,0.06
2888,-63.041957871799994,-52.83477776254139,0.07
2889,-63.041957871799994,-52.83477776254139,0.06
2890,-65.0755694161,-49.31245924503864,0.07
2891,-65.0755694161,-49.31245924503864,0.06
2892,-63.041957871799994,-45.790140727535885,0.07
2893,-63.041957871799994,-45.790140727535885,0.06
2894,-65.0755694161,-42.26782221003312,0.07
2895,-65.0755694161,-42.26782221003312,0.06
2896,-63.041957871799994,-38.745503692530356,0.07
2897,-63.041957871799994,-38.745503692530356,0.06
2898,-65.0755694161,-35.223185175027595,0.07
2899,-65.0755694161,-35.223185175027595,0.06
2900,-63.041957871799994,-31.700866657524838,0.07
2901,-63.041957871799994,-31.700866657524838,0.06
2902,-65.0755694161,-28.178548140022077,0.07
2903,-65.0755694161,-28.178548140022077,0.06
2904,-63.041957871799994,-24.65622962251932,0.07
2905,-63.041957871799994,-24.65622962251932,0.06
2906,-65.0755694161,-21.13391110501656,0.07
2907,-65.0755694161,-21.13391110501656,0.06
2908,-63.041957871799994,-17.611592587513798,0.07
2909,-63.041957871799994,-17.611592587513798,0.06
2910,-65.0755694161,-14.089274070011038,0.07
2911,-65.0755694161,-14.089274070011038,0.06
2912,-63.041957871799994,-10.56695555250828,0.07
2913,-63.041957871799994,-10.56695555250828,0.06
2914,-65.0755694161,-7.044637035005519,0.07
2915,-65.0755694161,-7.044637035005519,0.06
2916,-63.041957871799994,-3.5223185175027596,0.07
2917,-63.041957871799994,-3.5223185175027596,0.06
2918,-65.0755694161,0.0,0.07
2919,-65.0755694161,0.0,0.06
2920,-63.041957871799994,3.5223185175027596,0.07
2921,-63.041957871799994,3.5223185175027596,0.06
2922,-65.0755694161,7.044637035005519,0.07
2923,-65.0755694161,7.044637035005519,0.06
2924,-63.041957871799994,10.56695555250828,0.07
2925,-63.041957871799994,10.56695555250828,0.06
2926,-65.0755694161,14.089274070011038,0.07
2927,-65.0755694161,14.089274070011038,0.06
2928,-63.041957871799994,17.611592587513798,0.07
2929,-63.041957871799994,17.611592587513798,0.06
2930,-65.0755694161,21.13391110501656,0.07
2931,-65.0755694161,21.13391110501656,0.06
2932,-63.041957871799994,24.65622962251932,0.07
2933,-63.041957871799994,24.65622962251932,0.06
2934,-65.0755694161,28.178548140022077,0.07
2935,-65.0755694161,28.178548140022077,0.06
2936,-63.041957871799994,31.700866657524838,0.07
2937,-63.041957871799994,31.700866657524838,0.06
2938,-65.0755694161,35.223185175027595,0.07
2939,-65.0755694161,35.223185175027595,0.06
2940,-63.041957871799994,38.745503692530356,0.07
2941,-63.041957871799994,38.745503692530356,0.06
2942,-65.0755694161,42.26782221003312,0.07
2943,-65.0755694161,42.26782221003312,0.06
2944,-63.041957871799994,45.790140727535885,0.07
2945,-63.041957871799994,45.790140727535885,0.06
2946,-65.0755694161,49.31245924503864,0.07
2947,-65.0755694161,49.31245924503864,0.06
2948,-63.041957871799994,52.83477776254139,0.07
2949,-63.041957871799994,52.83477776254139,0.06
2950,-65.0755694161,56.35709628004415,0.07
2951,-65.0755694161,56.35709628004415,0.06
2952,-63.041957871799994,59.879414797546914,0.07
2953,-63.041957871799994,59.879414797546914,0.06
2954,-65.0755694161,63.401733315049675,0.07
2955,-65.0755694161,63.401733315049675,0.06
2956,-63.041957871799994,66.92405183255244,0.07
2957,-63.041957871799994,66.92405183255244,0.06
2958,-65.0755694161,70.44637035005519,0.07
2959,-65.0755694161,70.44637035005519,0.06
2960,-63.041957871799994,73.96868886755796,0.07
2961,-63.041957871799994,73.96868886755796,0.06
2962,-65.0755694161,77.49100738506071,0.07
2963,-65.0755694161,77.49100738506071,0.06
2964,-63.041957871799994,81.01332590256347,0.07
2965,-63.041957871799994,81.01332590256347,0.06
2966,-65.0755694161,84.53564442006623,0.07
2967,-65.0755694161,84.53564442006623,0.06
2968,-63.041957871799994,88.05796293756899,0.07
2969,-63.041957871799994,88.05796293756899,0.06
2970,-65.0755694161,91.58028145507177,0.07
2971,-65.0755694161,91.58028145507177,0.06
2972,-63.041957871799994,95.10259997257452,0.07
2973,-63.041957871799994,95.10259997257452,0.06
2974,-65.0755694161,98.62491849007728,0.07
2975,-65.0755694161,98.62491849007728,0.06
2976,-63.041957871799994,102.14723700758003,0.07
2977,-63.041957871799994,102.14723700758003,0.06
2978,-65.0755694161,105.66955552508279,0.07
2979,-65.0755694161,105.66955552508279,0.06
2980,-63.041957871799994,109.19187404258555,0.07
2981,-63.041957871799994,109.19187404258555,0.06
2982,-65.0755694161,112.7141925600883,0.07
2983,-65.0755694161,112.7141925600883,0.06
2984,-63.041957871799994,116.23651107759106,0.07
2985,-63.041957871799994,116.23651107759106,0.06
2986,-65.0755694161,119.75882959509383,0.07
2987,-65.0755694161,119.75882959509383,0.06
2988,-63.041957871799994,123.28114811259658,0.07
2989,-63.041957871799994,123.28114811259658,0.06
2990,-65.0755694161,126.80346663009935,0.07
2991,-65.0755694161,126.80346663009935,0.06
2992,-63.041957871799994,130.32578514760212,0.07
2993,-63.041957871799994,130.32578514760212,0.06
2994,-65.0755694161,133.84810366510487,0.07
2995,-65.0755694161,133.84810366510487,0.06
2996,-63.041957871799994,137.37042218260763,0.07
2997,-63.041957871799994,137.37042218260763,0.06
2998,-65.0755694161,140.89274070011038,0.07
2999,-65.0755694161,140.89274070011038,0.06
3000,-63.041957871799994,144.41505921761313,0.07
3001,-63.041957871799994,144.41505921761313,0.06
3002,-65.0755694161,147.93737773511592,0.07
3003,-65.0755694161,147.93737773511592,0.06
3004,-61.0083463276,-147.93737773511592,0.07
3005,-61.0083463276,-147.93737773511592,0.06
3006,-58.9747347833,-144.41505921761313,0.07
3007,-58.9747347833,-144.41505921761313,0.06
3008,-61.0083463276,-140.89274070011038,0.07
3009,-61.0083463276,-140.89274070011038,0.06
3010,-58.9747347833,-137.37042218260763,0.07
3011,-58.9747347833,-137.37042218260763,0.06
3012,-61.0083463276,-133.84810366510487,0.07
3013,-61.0083463276,-133.84810366510487,0.06
3014,-58.9747347833,-130.32578514760212,0.07
3015,-58.9747347833,-130.32578514760212,0.06
3016,-61.0083463276,-126.80346663009935,0.07
3017,-61.0083463276,-126.80346663009935,0.06
3018,-58.9747347833,-123.28114811259658,0.07
3019,-58.9747347833,-123.28114811259658,0.06
3020,-61.0083463276,-119.75882959509383,0.07
3021,-61.0083463276,-119.75882959509383,0.06
3022,-58.9747347833,-116.23651107759106,0.07
3023,-58.9747347833,-116.23651107759106,0.06
3024,-61.0083463276,-112.7141925600883,0.07
3025,-61.0083463276,-112.7141925600883,0.06
3026,-58.9747347833,-109.19187404258555,0.07
3027,-58.9747347833,-109.19187404258555,0.06
3028,-61.0083463276,-105.66955552508279,0.07
3029,-61.0083463276,-105.66955552508279,0.06
3030,-58.9747347833,-102.14723700758003,0.07
3031,-58.9747347833,-102.14723700758003,0.06
3032,-61.0083463276,-98.62491849007728,0.07
3033,-61.0083463276,-98.62491849007728,0.06
3034,-58.9747347833,-95.10259997257452,0.07
3035,-58.9747347833,-95.10259997257452,0.06
3036,-61.0083463276,-91.58028145507177,0.07
3037,-61.0083463276,-91.58028145507177,0.06
3038,-58.9747347833,-88.05796293756899,0.07
3039,-58.9747347833,-88.05796293756899,0.06
3040,-61.0083463276,-84.53564442006623,0.07
3041,-61.0083463276,-84.53564442006623,0.06
3042,-58.9747347833,-81.01332590256347,0.07
3043,-58.9747347833,-81.01332590256347,0.06
3044,-61.0083463276,-77.49100738506071,0.07
3045,-61.0083463276,-77.49100738506071,0.06
3046,-58.9747347833,-73.96868886755796,0.07
3047,-58.9747347833,-73.96868886755796,0.06
3048,-61.0083463276,-70.44637035005519,0.07
3049,-61.0083463276,-70.44637035005519,0.06
3050,-58.9747347833,-66.92405183255244,0.07
3051,-58.9747347833,-66.92405183255244,0.06
3052,-61.0083463276,-63.401733315049675,0.07
3053,-61.0083463276,-63.401733315049675,0.06
3054,-58.9747347833,-59.879414797546914,0.07
3055,-58.9747347833,-59.879414797546914,0.06
3056,-61.0083463276,-56.35709628004415,0.07
3057,-61.0083463276,-56.35709628004415,0.06
3058,-58.9747347833,-52.83477776254139,0.07
3059,-58.9747347833,-52.83477776254139,0.06
3060,-61.0083463276,-49.31245924503864,0.07
3061,-61.0083463276,-49.31245924503864,0.06
3062,-58.9747347833,-45.790140727535885,0.07
3063,-58.9747347833,-45.790140727535885,0.06
3064,-61.0083463276,-42.26782221003312,0.07
3065,-61.0083463276,-42.26782221003312,0.06
3066,-58.9747347833,-38.745503692530356,0.07
3067,-58.9747347833,-38.745503692530356,0.06
3068,-61.0083463276,-35.223185175027595,0.07
3069,-61.0083463276,-35.223185175027595,0.06
3070,-58.9747347833,-31.700866657524838,0.07
3071,-58.9747347833,-31.700866657524838,0.06
3072,-61.0083463276,-28.178548140022077,0.07
3073,-61.0083463276,-28.178548140022077,0.06
3074,-58.9747347833,-24.65622962251932,0.07
3075,-58.9747347833,-24.65622962251932,0.06
3076,-61.0083463276,-21.13391110501656,0.07
3077,-61.0083463276,-21.13391110501656,0.06
3078,-58.9747347833,-17.611592587513798,0.07
3079,-58.9747347833,-17.611592587513798,0.06
3080,-61.0083463276,-14.089274070011038,0.07
3081,-61.0083463276,-14.089274070011038,0.06
3082,-58.9747347833,-10.56695555250828,0.07
3083,-58.9747347833,-10.56695555250828,0.06
3084,-61.0083463276,-7.044637035005519,0.07
3085,-61.0083463276,-7.044637035005519,0.06
3086,-58.9747347833,-3.5223185175027596,0.07
3087,-58.9747347833,-3.5223185175027596,0.06
3088,-61.0083463276,0.0,0.07
3089,-61.0083463276,0.0,0.06
3090,-58.9747347833,3.5223185175027596,0.07
3091,-58.9747347833,3.5223185175027596,0.06
3092,-61.0083463276,7.044637035005519,0.07
3093,-61.0083463276,7.044637035005519,0.06
3094,-58.9747347833,10.56695555250828,0.07
3095,-58.9747347833,10.56695555250828,0.06
3096,-61.0083463276,14.089274070011038,0.07
3097,-61.0083463276,14.089274070011038,0.06
3098,-58.9747347833,17.611592587513798,0.07
3099,-58.9747347833,17.611592587513798,0.06
3100,-61.0083463276,21.13391110501656,0.07
3101,-61.0083463276,21.13391110501656,0.06
3102,-58.9747347833,24.65622962251932,0.07
3103,-58.9747347833,24.65622962251932,0.06
3104,-61.0083463276,28.178548140022077,0.07
3105,-61.0083463276,28.178548140022077,0.06
3106,-58.9747347833,31.700866657524838,0.07
3107,-58.9747347833,31.700866657524838,0.06
3108,-61.0083463276,35.223185175027595,0.07
3109,-61.0083463276,35.223185175027595,0.06
3110,-58.9747347833,38.745503692530356,0.07
3111,-58.9747347833,38.745503692530356,0.06
3112,-61.0083463276,42.26782221003312,0.07
3113,-61.0083463276,42.26782221003312,0.06
3114,-58.9747347833,45.790140727535885,0.07
3115,-58.9747347833,45.790140727535885,0.06
3116,-61.0083463276,49.31245924503864,0.07
3117,-61.0083463276,49.31245924503864,0.06
3118,-58.9747347833,52.83477776254139,0.07
3119,-58.9747347833,52.83477776254139,0.06
3120,-61.0083463276,56.35709628004415,0.07
3121,-61.0083463276,56.35709628004415,0.06
3122,-58.9747347833,59.879414797546914,0.07
3123,-58.9747347833,59.879414797546914,0.06
3124,-61.0083463276,63.401733315049675,0.07
3125,-61.0083463276,63.401733315049675,0.06
3126,-58.9747347833,66.92405183255244,0.07
3127,-58.9747347833,66.92405183255244,0.06
3128,-61.0083463276,70.44637035005519,0.07
3129,-61.0083463276,70.44637035005519,0.06
3130,-58.9747347833,73.96868886755796,0.07
3131,-58.9747347833,73.96868886755796,0.06
3132,-61.0083463276,77.49100738506071,0.07
3133,-61.0083463276,77.49100738506071,0.06
3134,-58.9747347833,81.01332590256347,0.07
3135,-58.9747347833,81.01332590256347,0.06
3136,-61.0083463276,84.53564442006623,0.07
3137,-61.0083463276,84.53564442006623,0.06
3138,-58.9747347833,88.05796293756899,0.07
3139,-58.9747347833,88.05796293756899,0.06
3140,-61.0083463276,91.58028145507177,0.07
3141,-61.0083463276,91.58028145507177,0.06
3142,-58.9747347833,95.10259997257452,0.07
3143,-58.9747347833,95.10259997257452,0.06
3144,-61.0083463276,98.62491849007728,0.07
3145,-61.0083463276,98.62491849007728,0.06
3146,-58.9747347833,102.14723700758003,0.07
3147,-58.9747347833,102.14723700758003,0.06
3148,-61.0083463276,105.66955552508279,0.07
3149,-61.0083463276,105.66955552508279,0.06
3150,-58.9747347833,109.19187404258555,0.07
3151,-58.9747347833,109.19187404258555,0.06
3152,-61.0083463276,112.7141925600883,0.07
3153,-61.0083463276,112.7141925600883,0.06
3154,-58.9747347833,116.23651107759106,0.07
3155,-58.9747347833,116.23651107759106,0.06
3156,-61.0083463276,119.75882959509383,0.07
